ID,kind,mean_hue,mean_sat
fun0711,fun,51.649374519916606,58.925225867807896
fun0712,fun,33.57844339526233,41.28168495922497
fun0713,fun,45.2273411258901,59.74400107483542
fun0714,fun,53.69941606715656,57.22795674952625
fun0715,fun,54.79462174220445,56.15845462450529
fun0716,fun,56.32488948460517,49.24379760539238
fun0717,fun,55.66798562456892,57.795322539659495
fun0718,fun,56.19312224961505,55.57951820407751
fun0719,fun,55.40322774797084,55.51563144861742
fun0720,fun,54.70366135765375,55.97941095659727
fun0721,fun,51.310791508271805,55.51740139211137
fun0722,fun,52.382314606131374,57.08081027506992
fun0723,fun,54.26613099890574,56.42594341097389
fun0724,fun,44.964708847995965,59.57552751375317
fun0725,fun,52.10288003355098,55.013998857531256
fun0726,fun,51.68908466019087,57.98885354392488
fun0727,fun,51.95338004682039,55.78747234069846
fun0728,fun,52.92695490916584,56.74250489371201
fun0729,fun,50.48353888176137,58.631730331498574
fun0730,fun,53.99209933301356,55.39197444274505
fun0731,fun,52.71766054819164,55.36612994098983
fun0732,fun,45.94656010029776,54.47445541451183
fun0733,fun,47.52776373583168,55.18662308046597
fun0734,fun,47.67416113744076,57.21416745655608
fun0735,fun,44.33775320692783,60.45505981946184
fun0736,fun,48.05626190644183,55.70275876666902
fun0737,fun,44.41461906428655,54.923532843308834
fun0738,fun,44.00321240792561,54.734399116587824
fun0739,fun,45.13096035972363,55.731718313978284
fun0740,fun,42.34416144291939,57.05301423810966
fun0741,fun,43.58969283602023,58.01546551559668
fun0742,fun,45.50234467983813,59.10879552487503
fun0743,fun,43.2163267115016,60.16618101643086
fun0744,fun,42.20530472769148,61.493084327396076
fun0745,fun,43.76893139235856,62.99947189566495
fun0746,fun,44.01739305138987,60.91333610780248
fun0747,fun,41.26815939699606,62.43308762400931
fun0748,fun,42.16742332469121,63.87641378061068
fun0749,fun,44.46875,63.5882758776692
fun0750,fun,45.50065840634559,61.451252008917
fun0751,fun,47.16735838360935,60.75037453941774
fun0752,fun,42.96512882439696,59.589009096398065
fun0753,fun,49.43336063713251,60.83522979601101
fun0754,fun,50.796493712416606,60.86994026546466
fun0755,fun,52.67369914282265,61.579228540383916
fun0756,fun,51.925310608016986,61.237965433799125
fun0757,fun,42.91033010813887,60.43363688104724
fun0758,fun,50.628045569199216,61.540233389694265
fun0759,fun,53.28443420378904,62.03572413249832
fun0760,fun,52.55037199542159,62.62715566577642
fun0761,fun,52.18669123013118,59.83889571207348
fun0762,fun,53.28356584545365,61.94836252102503
fun0763,fun,53.60700543341648,61.94688400332579
fun0764,fun,53.427003953192624,60.736871161410534
fun0765,fun,55.29563043219431,59.6347084970433
fun0766,fun,55.66855632869147,62.35324183711723
fun0767,fun,56.72987279018126,59.910273182655395
fun0768,fun,41.92342995169082,60.19752770673487
fun0769,fun,55.640847562594,61.251588073962665
fun0770,fun,57.203633463475256,58.30643321493819
fun0771,fun,57.77164941813029,59.69204277064456
fun0772,fun,56.89839399824331,57.33313456409099
fun0773,fun,59.28110292407976,58.192386328103076
fun0774,fun,56.87648868473176,60.38106114880526
fun0775,fun,58.03943481809996,60.2448897154735
fun0776,fun,59.06611353632855,58.926728306354676
fun0777,fun,57.2141256520753,58.668015422998415
fun0778,fun,56.1758130357256,61.45506467175351
fun0779,fun,40.7885662949548,60.486695376893024
fun0780,fun,55.62084152508177,61.15069669210759
fun0781,fun,54.998675244308544,60.96252574653613
fun0782,fun,53.36207824429221,61.9313332907663
fun0783,fun,50.18754402045444,60.623329634811135
fun0784,fun,47.18114302135532,60.127934335542506
fun0785,fun,48.70240607425208,63.18126836360699
fun0786,fun,43.7706811999727,62.980325439460266
fun0787,fun,40.96683204247408,62.6530886169081
fun0788,fun,42.6877243576816,61.526741418948895
fun0789,fun,42.78057185339978,61.95126386433049
fun0790,fun,40.68698348576874,61.97018619404577
fun0791,fun,40.75232338347641,60.042726628337405
fun0792,fun,41.93252450702483,60.098141486192574
fun0793,fun,40.843836115846926,58.85919087292652
fun0794,fun,37.06517406324741,59.47079014970325
fun0795,fun,39.6723406528824,61.652048939466795
fun0796,fun,40.42619383347952,62.08201672088556
fun0797,fun,41.63478112563957,60.50253553155202
fun0798,fun,46.10043652912904,61.546416049411384
fun0799,fun,43.381844631946464,61.25188245562991
fun0800,fun,43.07325546485196,62.79125623686505
fun0801,fun,41.01965793769072,62.19340004258037
fun0802,fun,43.24593626007936,62.71781645974658
fun0803,fun,42.93161588788226,60.75663601419614
fun0804,fun,38.97665406300039,64.03806666038726
fun0805,fun,42.17276075233461,62.773549914507434
fun0806,fun,41.28628472451772,60.7422749930584
fun0807,fun,41.28007808893169,61.95591668755194
fun0808,fun,39.03218851461039,61.21478033685065
fun0809,fun,38.1372342248527,61.819319035630016
fun0810,fun,36.389170598350894,59.89865808310184
fun0811,fun,39.45034200941636,58.68225696603595
fun0812,fun,39.56379467734008,61.933923179551996
fun0813,fun,43.29564072133615,55.665383390743045
fun0814,fun,46.578631037315695,56.82008042547672
fun0815,fun,47.21218993823727,56.311281327114266
fun0816,fun,46.82381685044306,55.748041143117646
fun0817,fun,45.18680049615763,55.32904660745092
fun0818,fun,47.59133379159347,51.02647725247588
fun0819,fun,48.4955006329908,48.57140250230956
fun0820,fun,52.50055722246035,52.09995713673382
fun0821,fun,49.24535227000718,48.35822001345021
fun0822,fun,52.03593902737048,53.16434506353861
fun0823,fun,44.20214748864785,47.22753861712042
fun0824,fun,28.65035618688836,65.73135152742569
fun0825,fun,29.797972022403314,63.45341491253683
fun0826,fun,27.19716467052954,67.57455680004601
fun0827,fun,33.12141894288755,67.87269244412913
fun0828,fun,32.37168018069461,64.5920920730392
fun0829,fun,37.40732384588684,63.56119669986383
fun0830,fun,31.17609858114285,64.183036329255
fun0831,fun,42.07776717008477,59.8649052784136
fun0832,fun,43.72159001638498,60.56054586672054
fun0833,fun,46.74604083422668,61.63565929246662
fun0834,fun,50.1039622984972,53.47782205052487
fun0835,fun,48.04340207117985,61.654954099398545
fun0836,fun,51.09892857574257,57.83724497807627
fun0837,fun,49.005944907660776,58.56729871551364
fun0838,fun,40.50008946144212,63.49015924136697
fun0839,fun,41.53314542912079,63.41415399405698
fun0840,fun,40.56994012907239,62.000455418929874
fun0841,fun,41.45645190895742,61.17701450073422
fun0842,fun,41.73616781174284,62.44825030148141
fun0843,fun,51.47543372294145,57.296378216887675
fun0844,fun,55.56703078450844,55.73687379830548
fun0845,fun,49.37251513405896,55.90235373778411
fun0846,fun,53.32963862423978,56.11496149614962
fun0847,fun,53.457499795031566,56.532835943264736
fun0848,fun,43.10960740639087,60.49718671156668
fun0849,fun,40.208635300838985,61.696039949639754
fun0850,fun,48.9983644060549,59.701081843838196
fun0851,fun,37.86242707865889,64.48759535867684
fun0852,fun,44.811694046988165,61.990372725666845
fun0853,fun,42.37608393347729,61.58188149370838
fun0854,fun,42.73232669869595,58.28891614253406
fun0855,fun,40.97591275063006,60.99831612284497
fun0856,fun,49.68038480991753,56.31731334964234
fun0857,fun,41.79762916676239,59.02349008706839
fun0858,fun,40.81659513264235,61.0847449888133
fun0859,fun,39.74521017686386,58.32921763345339
fun0860,fun,37.38438411182084,59.88284680228271
fun0861,fun,38.682331099001786,61.191035347446594
fun0862,fun,34.76037724368725,61.418667477943416
fun0863,fun,38.03477833204525,58.15027284011335
fun0864,fun,37.64732130747321,56.32570188525702
fun0865,fun,39.39266104381297,56.00683516359108
fun0866,fun,38.15459113750571,56.49406774130392
fun0867,fun,48.96257675943887,55.602533463364445
fun0868,fun,38.40374328001593,57.753447932567866
fun0869,fun,37.20028803072328,63.20987572007681
fun0870,fun,38.46359583952452,63.92952856949885
fun0871,fun,37.40393277665095,62.49465268814372
fun0872,fun,35.50062702131873,62.58569071348426
fun0873,fun,37.46795283113031,63.75896536481727
fun0874,fun,34.42771950299597,64.30225872105436
fun0875,fun,34.14786558546455,66.63632583209379
fun0876,fun,36.0545307259394,65.72805696094593
fun0877,fun,34.035124143226874,66.05547339381701
fun0878,fun,47.91726497421658,55.11678897262991
fun0879,fun,36.3390357477498,65.0747039950027
fun0880,fun,35.019050473051074,64.86190904290994
fun0881,fun,34.59170208807408,63.74515191848067
fun0882,fun,51.47555980981374,53.752420481114754
fun0883,fun,36.43309783772212,62.65807464497252
fun0884,fun,36.43116752478392,59.92674016915278
fun0885,fun,37.0902814505639,61.4920882231021
fun0886,fun,34.97362058485852,61.24123725265078
fun0887,fun,51.55352998269823,54.87954593408448
fun0888,fun,41.402300475517286,55.33687186736923
fun0889,fun,42.80038105392012,55.70053702935892
fun0890,fun,38.963383517249866,41.576723961110886
fun0891,fun,49.19637333745747,53.43581812557996
fun0892,fun,47.36604289911063,44.15983741800475
fun0893,fun,45.19854462801506,45.677986226549514
fun0894,fun,45.01173702829168,46.43017895292215
fun0895,fun,46.432187370783865,42.44900762006025
fun0896,fun,45.403665652995805,45.64523711679132
fun0897,fun,47.1189389060544,38.20142260685832
fun0898,fun,44.80615717687811,45.5899285559645
fun0899,fun,47.79707386797074,45.67747504677475
fun0900,fun,31.80141920923571,99.14142181328936
fun0901,fun,30.890276060019136,100.5986278673605
fun0902,fun,16.88030121569078,124.561547421784
fun0903,fun,13.853379738249586,103.9824091267944
fun0904,fun,13.792407853014597,103.50195650707266
fun0905,fun,12.986360146334851,102.94890700510365
fun0906,fun,13.212795235892145,104.88611694366348
fun0907,fun,13.890833353574118,105.29848679896044
fun0908,fun,14.889272791577117,105.21753679571238
fun0909,fun,15.32096518595553,107.39321794681325
fun0910,fun,15.906854484608264,110.53422495431134
fun0911,fun,15.941503676139217,106.6432664203031
fun0912,fun,16.048381387382243,107.73793890950614
fun0913,fun,17.34139490830707,123.50915296307788
fun0914,fun,16.538897569543447,107.00437961199376
fun0915,fun,17.064269465528504,106.19244802810874
fun0916,fun,19.439879321065845,116.14806199765091
fun0917,fun,20.11502357960925,116.35755670334606
fun0918,fun,18.452148394726468,109.65002263004979
fun0919,fun,18.40413331460937,104.26463979778121
fun0920,fun,21.01499234819599,114.58594661894016
fun0921,fun,21.10148195876289,113.90622698821797
fun0922,fun,21.24676359290978,111.40294761999601
fun0923,fun,20.10345772428838,103.19414262980956
fun0924,fun,16.92775892119989,120.17530501788826
fun0925,fun,21.220712428595828,111.03607689825974
fun0926,fun,22.03370931713711,110.58699625246912
fun0927,fun,21.86996756344209,107.41978312026967
fun0928,fun,22.440279572980995,98.72481210206328
fun0929,fun,21.88488780598368,104.0519180643699
fun0930,fun,23.42643224923418,103.3144430685003
fun0931,fun,23.47564505586853,100.312926016994
fun0932,fun,23.124975869084214,105.42146686268396
fun0933,fun,23.090027108003994,104.22224283064631
fun0934,fun,25.90079113552597,108.5044956217574
fun0935,fun,16.719121313173826,118.8614789393596
fun0936,fun,27.026127989957924,109.95236988307492
fun0937,fun,23.75235670432022,103.82860918188118
fun0938,fun,24.42254383220664,104.854949060787
fun0939,fun,24.96752890749601,107.38053229665071
fun0940,fun,25.294460140031937,107.61434713180199
fun0941,fun,22.555879576562607,88.59995954419796
fun0942,fun,25.16346105203517,96.77142163359875
fun0943,fun,25.33990842783368,108.73012830751212
fun0944,fun,24.91160298490714,109.16585311114852
fun0945,fun,24.609060130742492,96.08500063030128
fun0946,fun,17.047288581179274,119.41124410117405
fun0947,fun,22.70517938164778,104.28185356903776
fun0948,fun,23.967377103523585,98.66428446073748
fun0949,fun,20.84672274600576,103.01755772596398
fun0950,fun,21.077538084776894,97.98163287355494
fun0951,fun,21.89858974234369,98.0753724887986
fun0952,fun,23.776625419151905,103.30263509302947
fun0953,fun,20.83022928565516,99.55590504833117
fun0954,fun,20.72232046543705,101.55803816159437
fun0955,fun,20.574982824614786,102.40124644224163
fun0956,fun,20.078097974537584,103.17128058750697
fun0957,fun,16.84567457072772,116.95121831561734
fun0958,fun,19.049640943804857,103.6682814696607
fun0959,fun,19.04167203081829,106.53089256181978
fun0960,fun,18.357045227005614,104.80358681930963
fun0961,fun,17.818943666999857,104.81144687990862
fun0962,fun,17.705158965195306,105.53375563430475
fun0963,fun,16.56582288631686,106.8415439309294
fun0964,fun,16.964023174971032,110.6265863267671
fun0965,fun,16.723350447578873,112.57481915523066
fun0966,fun,16.504984052934738,109.46322654353311
fun0967,fun,16.66831103382191,109.47734854668701
fun0968,fun,16.754210535014792,115.0347090226931
fun0969,fun,16.044279435707764,112.59021052730644
fun0970,fun,16.085977347734772,114.30124887488749
fun0971,fun,16.18191749006023,115.94226075660355
fun0972,fun,15.54690604810928,114.07646759263882
fun0973,fun,15.931958043436886,116.16722354981285
fun0974,fun,15.80412382188006,115.27836333808692
fun0975,fun,15.739031575174453,115.83796861523986
fun0976,fun,15.85841788184646,115.08732231686989
fun0977,fun,15.71542839041057,111.67171254341604
fun0978,fun,15.049975149105368,114.55467196819086
fun0979,fun,16.700713166978392,108.62165655459756
fun0980,fun,14.345734956122024,117.07528468449645
fun0981,fun,14.576908186664284,117.17196759879687
fun0982,fun,14.78097153588982,120.46189911690664
fun0983,fun,14.493542119099326,120.5584781117842
fun0984,fun,14.42615894039735,122.46613485851897
fun0985,fun,14.81108323365522,123.89102021763865
fun0986,fun,14.862447401341976,122.28561071306721
fun0987,fun,14.472092406846812,121.05218810596655
fun0988,fun,14.71096209500953,121.73494741300205
fun0989,fun,14.861318104080135,120.86151661373076
fun0990,fun,17.108630390918485,110.22648009317739
fun0991,fun,14.65298172937212,122.89584814665966
fun0992,fun,14.419767654206526,120.4557995139562
fun0993,fun,14.86277810995374,118.46950624665638
fun0994,fun,14.548012677745415,119.42718862429331
fun0995,fun,14.653386960203218,118.81003386960204
fun0996,fun,15.125583324691489,119.6591309758374
fun0997,fun,14.567707081135358,116.0962678018357
fun0998,fun,15.075394569009235,116.2341135067849
fun0999,fun,15.346136996589166,119.13801358074913
fun1000,fun,15.143619392788828,115.57483712300989
fun1001,fun,17.20650627447846,109.55885221005515
fun1002,fun,14.804978864781395,116.46198000343155
fun1003,fun,14.782810735069132,118.00220191881496
fun1004,fun,15.196687189787928,115.49192902784449
fun1005,fun,15.211931654561162,115.05908232809651
fun1006,fun,14.669333175901054,115.02005785636273
fun1007,fun,15.31991874538326,119.20353429172113
fun1008,fun,15.47011737260334,120.15450900342641
fun1009,fun,15.375206569221506,117.6867577919832
fun1010,fun,15.360570804139616,117.56964710419747
fun1011,fun,15.51635372926819,118.89461710225119
fun1012,fun,33.235373696180694,94.50862677437064
fun1013,fun,17.317695554028855,112.25150652664638
fun1014,fun,15.478626317911376,114.99671362075917
fun1015,fun,15.822125895689318,115.75550051182246
fun1016,fun,15.56279069767442,113.58267471752256
fun1017,fun,15.823043723024956,114.25244260962032
fun1018,fun,15.648234565843673,114.71738768124568
fun1019,fun,15.813200454788037,116.55195257210478
fun1020,fun,16.190156350502203,112.42622829152442
fun1021,fun,15.410442873596963,114.97179249757221
fun1022,fun,15.603274047776502,116.14812107711764
fun1023,fun,15.894696318349224,113.51459699462318
fun1024,fun,17.149636135906015,108.37689661186245
fun1025,fun,16.02256160253226,110.81048484918499
fun1026,fun,18.71539426844572,108.34517376494993
fun1027,fun,19.347556477927665,107.52903596834486
fun1028,fun,19.282739341653404,104.99630412932406
fun1029,fun,19.02923240350946,108.05232718259433
fun1030,fun,19.125628195843483,102.12076722189303
fun1031,fun,18.154331809506903,108.39182681638631
fun1032,fun,18.77771182668052,105.62500794946261
fun1033,fun,18.607269375562197,105.8906373196815
fun1034,fun,18.45022758331271,104.9530629593363
fun1035,fun,16.805535800642904,109.59285125024891
fun1036,fun,18.447746593688134,103.87516012577152
fun1037,fun,20.302623920845864,112.97344553302939
fun1038,fun,17.959289484085467,109.05390481504732
fun1039,fun,17.925714438188756,108.80029084505163
fun1040,fun,18.08804868238377,108.47152625501161
fun1041,fun,17.263062202226912,104.65760242067125
fun1042,fun,17.123419130019432,106.65007544752869
fun1043,fun,17.058438501200005,107.40223694636151
fun1044,fun,17.468641061864158,105.23894992529956
fun1045,fun,16.993302567743463,106.12426931724056
fun1046,fun,18.05836956059984,105.6368824254096
fun1047,fun,17.76048338842732,103.3800994634467
fun1048,fun,19.943533331995106,106.16660979183813
fun1049,fun,20.31435297111592,107.52867201085805
fun1050,fun,18.080929853181075,104.78641109298532
fun1051,fun,18.495803577207703,103.20261494314872
fun1052,fun,18.16380962521295,108.56287265758093
fun1053,fun,19.53440715495159,100.8905809056571
fun1054,fun,18.241787040214646,103.52770411505944
fun1055,fun,18.66994024729338,99.5010254589915
fun1056,fun,19.10994615269847,103.01490634367327
fun1057,fun,15.8956881259341,111.74814576844105
fun1058,fun,20.81254180329206,104.50186789344035
fun1059,fun,20.982767489711936,103.66419110082305
fun1060,fun,19.41253480311381,100.6627535655435
fun1061,fun,18.85223120425441,101.38150276019473
fun1062,fun,21.31758648721886,106.15219943997832
fun1063,fun,18.682546077147748,104.66115419478295
fun1064,fun,23.48798606485988,103.17349761770582
fun1065,fun,22.874019930731148,103.58464186303466
fun1066,fun,22.768340511537257,102.02394071364982
fun1067,fun,19.520584257506087,100.5154179064106
fun1068,fun,16.35709132881258,117.10156062136296
fun1069,fun,22.140853881040503,103.33052702914038
fun1070,fun,22.02274588066728,106.69429945757855
fun1071,fun,20.01088160184411,99.49424845759226
fun1072,fun,19.41223921473861,100.34446093830911
fun1073,fun,19.21470670203652,99.55649714598322
fun1074,fun,18.69615496130428,102.06863750919999
fun1075,fun,19.187657109548617,102.62968899899207
fun1076,fun,19.692581645508287,104.09993700940014
fun1077,fun,19.87894442207403,101.81179717347109
fun1078,fun,18.88384229784479,105.06888433278725
fun1079,fun,16.309991952628607,119.94214300299073
fun1080,fun,19.46425637615397,104.82730597715538
fun1081,fun,19.03729392254414,105.68124085455078
fun1082,fun,17.919922321224583,106.52774921940447
fun1083,fun,17.514475529925186,106.75534795822942
fun1084,fun,17.93985535239076,105.82298909777663
fun1085,fun,17.621752997233322,107.23165155241315
fun1086,fun,17.890175305039225,108.05804732601662
fun1087,fun,18.53642096107849,105.57918072927006
fun1088,fun,17.7986596795324,106.36642144512749
fun1089,fun,17.826069291571248,105.05519132747285
fun1090,fun,16.33819797710242,118.8888478537986
fun1091,fun,17.342290371433126,107.10797266060897
fun1092,fun,17.52540920911733,107.36186833919739
fun1093,fun,16.578544225714744,112.69695864399506
fun1094,fun,16.533664208404694,111.51349713979472
fun1095,fun,15.812773095737947,113.54460438158569
fun1096,fun,15.50266240681576,118.68433251895007
fun1097,fun,16.025227533342285,110.13990847012883
fun1098,fun,15.908690623541586,112.40704705476533
fun1099,fun,15.905914399701086,115.56499572119036
fun1100,fun,15.541289375933587,115.56427712197122
fun1101,fun,16.83632381433746,115.57369098764094
fun1102,fun,17.098760112978123,107.4496864378381
fun1103,fun,15.749025720966484,117.88563979896256
fun1104,fun,15.820575342100703,117.38356584189418
fun1105,fun,15.812266455878126,116.00204800229952
fun1106,fun,15.684474368375442,118.60365308979401
fun1107,fun,15.603809226224293,120.70781729348937
fun1108,fun,15.593797708452202,118.44859438370318
fun1109,fun,16.244598545812096,118.69255052138588
fun1110,fun,15.832368827160494,115.86689814814815
fun1111,fun,16.64590736613865,111.94808167198698
fun1112,fun,16.709846373079664,114.50050625632821
fun1113,fun,15.912424140256237,116.45351483479433
fun1114,fun,15.5963430030105,117.02666444694164
fun1115,fun,15.6343659507722,115.85569498069498
fun1116,fun,15.547440306097736,119.70056989716021
fun1117,fun,15.634004792571512,114.49791573061755
fun1118,fun,15.746750812296924,114.1951262184454
fun1119,fun,15.229535804246131,116.15048578625405
fun1120,fun,15.80825642605516,113.78849940394069
fun1121,fun,16.191548329952283,114.77960798879968
fun1122,fun,16.09162099912636,115.92559764911445
fun1123,fun,22.58487737788011,115.27275115513591
fun1124,fun,17.20199351930121,114.9996008265239
fun1125,fun,18.259935409176773,112.04083846200719
fun1126,fun,18.927020484844107,110.58485976131122
fun1127,fun,18.896907860229287,114.13838449434273
fun1128,fun,18.81385379061372,111.2425792218211
fun1129,fun,18.799360791171683,110.88976662847494
fun1130,fun,18.00120539443848,113.2235469626447
fun1131,fun,18.388988950007302,107.97310519398336
fun1132,fun,17.836072592345932,113.32689151582903
fun1133,fun,17.43348143484946,112.36419655936369
fun1134,fun,17.598576589988927,115.58058425171117
fun1135,fun,17.177613680528566,113.3295410380525
fun1136,fun,16.8481109806156,115.20149540100236
fun1137,fun,17.0616728004206,111.41272544403044
fun1138,fun,17.23269863657734,115.13893982134462
fun1139,fun,18.40264485818688,110.28259464565363
fun1140,fun,16.615316604427694,117.61996998569086
fun1141,fun,16.224069485519408,122.07428129912344
fun1142,fun,16.226112362889047,119.09512962091762
fun1143,fun,16.583248307207125,119.45260842487446
fun1144,fun,15.889391569066849,116.06504305667131
fun1145,fun,16.885010460448196,116.32981510451025
fun1146,fun,16.78213374825556,120.6225277104955
fun1147,fun,16.12542028801624,121.24018270633762
fun1148,fun,16.414028210540422,119.45026300800751
fun1149,fun,16.00777446907152,119.16206914997949
fun1150,fun,15.39860969536955,116.65549855455107
fun1151,fun,16.732717953370226,118.66998548489522
fun1152,fun,15.949657625315783,114.49601116872756
fun1153,fun,16.369088196026073,113.21844027330559
fun1154,fun,16.62617630777747,113.8834763354553
fun1155,fun,15.979833042653707,113.01466379938026
fun1156,fun,16.92408793864065,118.18891065185159
fun1157,fun,15.737232331781634,112.06942022852306
fun1158,fun,16.338032105364285,111.3825394330032
fun1159,fun,19.68488635667463,95.98560313667831
fun1160,fun,16.864663653283703,108.04005505419397
fun1161,fun,16.249975055708916,109.96107027638274
fun1162,fun,16.118277173590062,111.43440601414393
fun1163,fun,16.74940440265557,113.61559353260697
fun1164,fun,18.01366120218579,112.26769929283189
fun1165,fun,17.737829508392927,107.63500493701565
fun1166,fun,18.455225893459204,108.90588334457182
fun1167,fun,17.110899147907922,124.67041841536309
fun1168,fun,19.258584546888045,99.6075132176978
fun1169,fun,19.134810537712017,104.71167087693973
fun1170,fun,19.11455099204589,101.82310239806026
fun1171,fun,19.77260288892217,102.01018338257117
fun1172,fun,17.643436266659943,106.56581386258463
fun1173,fun,18.41784015373468,107.84267397536465
fun1174,fun,18.06502990145587,109.09975863606316
fun1175,fun,18.490074003124324,105.79002041072305
fun1176,fun,18.333898173338515,108.23964244073066
fun1177,fun,18.549414519906325,107.04569011105235
fun1178,fun,17.175416774115256,125.54765408127665
fun1179,fun,18.799313174209956,105.83104609859357
fun1180,fun,20.44466103907406,105.13600208859107
fun1181,fun,17.91969511365183,104.26065060568939
fun1182,fun,18.669984284965956,106.33441136948551
fun1183,fun,17.507837751376158,106.49001114163109
fun1184,fun,16.75947440851109,109.59503519822157
fun1185,fun,16.20032023434203,113.55671126778046
fun1186,fun,15.534456645210147,114.97564054019942
fun1187,fun,16.057633390068823,121.68689410197588
fun1188,fun,15.943968382950432,116.83476151781537
fun1189,fun,17.308308063516908,127.61935504907235
fun1190,fun,16.39839048792866,131.01363010222576
fun1191,fun,16.52163494221618,115.35190346702923
fun1192,fun,17.44428853232465,115.95940861855082
fun1193,fun,17.34166138460455,117.20457426579337
fun1194,fun,16.725231222595017,123.82648985460936
fun1195,fun,16.374165649625578,121.76464915849267
fun1196,fun,17.50466441430084,118.97529121073067
fun1197,fun,15.622201293823506,107.4650252822531
fun1198,fun,14.86847842047598,104.10003049710278
fun1199,fun,14.616110387681903,105.11388298722957
haw0000,haw,14.377087092874538,164.22520454824186
haw0001,haw,14.009997104497174,161.68559411146163
haw0002,haw,13.097092284592284,176.45167763917763
haw0003,haw,15.060717243403603,177.092239472498
haw0004,haw,14.941540514726086,174.68782791872195
haw0005,haw,14.557009432217496,177.56237285000924
haw0006,haw,14.04791550333258,177.48482220294883
haw0007,haw,14.26762718347571,177.55653564846475
haw0008,haw,14.531203327129433,175.3942234783208
haw0009,haw,14.76483752573628,176.71911965932196
haw0010,haw,15.658544876065646,174.9690809958258
haw0011,haw,15.329332135894685,177.12402251768776
haw0012,haw,15.269464042579528,177.2132914739673
haw0013,haw,13.355973165548564,175.27866438879397
haw0014,haw,15.69730756524612,176.52810420501203
haw0015,haw,14.90356784479875,176.20509532835322
haw0016,haw,14.840706706049666,175.06861393720598
haw0017,haw,14.7249666523479,173.69862765933397
haw0018,haw,15.320407854658573,174.3760558207859
haw0019,haw,15.73973923190097,169.84862513317438
haw0020,haw,15.351055322909872,173.63910692115064
haw0021,haw,15.674416343594666,168.72848583547028
haw0022,haw,13.936966251218738,170.99805001820766
haw0023,haw,14.152948044366608,161.9940688849971
haw0024,haw,13.138275824944824,177.79632071916888
haw0025,haw,13.183297632625813,164.1658274682171
haw0026,haw,13.149804546380864,167.5027233821813
haw0027,haw,13.894419879011474,168.154762227708
haw0028,haw,13.577205554664245,166.6869529564861
haw0029,haw,13.503034838280536,167.39641362489954
haw0030,haw,13.512101936511456,166.1304347826087
haw0031,haw,13.38664505607345,166.1871967302233
haw0032,haw,13.06463878326996,166.3509121430305
haw0033,haw,13.889426472293373,167.69181713731567
haw0034,haw,13.443620649944611,166.86062274477115
haw0035,haw,12.849958134874337,179.04182394685188
haw0036,haw,13.475801827931605,170.9693433611008
haw0037,haw,13.28902300159417,169.72593942154407
haw0038,haw,13.315606117716936,171.42480211081795
haw0039,haw,12.8848141019147,171.3156946836412
haw0040,haw,13.06753450762258,176.20596415327566
haw0041,haw,13.744682951596523,177.43013088119147
haw0042,haw,14.30127936500111,176.4500825794365
haw0043,haw,15.02735085703342,177.86913482715696
haw0044,haw,14.361579414374445,178.55318587062155
haw0045,haw,14.684198173593924,179.66439788341725
haw0046,haw,13.626120863854508,174.81714132356655
haw0047,haw,15.429563557369494,180.6425076251289
haw0048,haw,15.03504076678907,178.00041492915085
haw0049,haw,15.22666867366248,178.789932048856
haw0050,haw,15.121005900843766,177.80886781007004
haw0051,haw,15.39990157920637,177.99134344383305
haw0052,haw,15.22319099272278,179.58972950707127
haw0053,haw,14.91827989809934,180.21399138305492
haw0054,haw,15.181463672755717,180.03257718676667
haw0055,haw,15.020289140791853,180.5735290666291
haw0056,haw,14.988916992412047,180.98787077489078
haw0057,haw,13.430623639352516,175.13047406069043
haw0058,haw,15.134016753558669,180.80482689942008
haw0059,haw,15.092997573146455,177.09887383088375
haw0060,haw,14.891989834873677,180.67558204464908
haw0061,haw,14.99938982628728,178.41720938920366
haw0062,haw,14.98770743002429,180.22216294749268
haw0063,haw,15.610685523472796,179.8103147711648
haw0064,haw,15.265822205963053,179.93243552222427
haw0065,haw,15.13587223293067,178.07546062949706
haw0066,haw,14.789483951665654,174.53604994090173
haw0067,haw,14.255833923204568,170.9360270141685
haw0068,haw,13.149325159972038,177.25895305694468
haw0069,haw,15.365022451957335,173.1362500141385
haw0070,haw,14.494324167564304,175.65167315727797
haw0071,haw,15.32971319054504,172.6242560774688
haw0072,haw,15.128995043582291,173.4747585882755
haw0073,haw,14.98131092509307,175.09349917152633
haw0074,haw,16.060525687277664,169.44105187736477
haw0075,haw,15.450052188214952,171.94974116754
haw0076,haw,15.505028298270537,170.17915849286342
haw0077,haw,15.19990607232431,170.49898578094866
haw0078,haw,14.8343273759332,173.57274335191164
haw0079,haw,13.461025174400971,174.1489364507919
haw0080,haw,14.251529737313898,169.977287785486
haw0081,haw,14.351589929779765,172.84248324289817
haw0082,haw,15.173981455465018,169.64869907277324
haw0083,haw,14.580016204761709,171.20063780280051
haw0084,haw,14.549965896911235,171.59023677287342
haw0085,haw,14.24505077141058,171.77214853589422
haw0086,haw,15.05735904647114,167.60183473952057
haw0087,haw,14.29980254714187,171.36450784875112
haw0088,haw,13.669070521280975,167.9628229629708
haw0089,haw,13.757304738715115,166.24861397265406
haw0090,haw,13.533644571340382,173.39489929778532
haw0091,haw,13.480897269311738,169.88483969419514
haw0092,haw,13.321842906047928,169.03360593381515
haw0093,haw,13.496430644225187,168.72603985296962
