ID,kind,mean_hue,mean_sat,mean_val
che0946,che,24.817360814972755,137.77065150438284,155.18040274816394
che0947,che,18.903119896284075,146.57006717963395,146.18845655211894
che0948,che,24.04765272081396,135.78468923404574,152.0208397460962
che0949,che,25.11419790529338,135.17101378947794,153.55191071211937
che0950,che,25.841199078892377,133.3443008514509,157.3075712752096
che0951,che,26.17985061088632,135.7156243344928,152.42873255878155
che0952,che,25.8846298962801,134.1492195982105,155.67913820850242
che0953,che,25.914061514195584,135.99486593059936,154.48361987381705
che0954,che,27.43078958907542,135.77949605362065,154.39852167376597
che0955,che,26.090076148742856,134.45190525073926,156.27189850920067
che0956,che,25.8158900647607,136.09456641920707,153.23087190017375
che0957,che,26.59517204162137,134.76937985969127,155.1293485448479
che0958,che,18.34233455127235,99.80126694484682,166.76911767885326
che0959,che,27.943797133253216,136.8173624536287,152.48365466673633
che0960,che,26.91634086812021,134.689711195353,153.67300459209034
che0961,che,28.226759214935377,134.3550263283868,153.3502473272698
che0962,che,27.847402505183627,134.72259067799018,153.6257633425171
che0963,che,27.79877150206313,134.04395530786132,154.00413295107444
che0964,che,28.48885869936238,133.79282096093718,154.28684753075464
che0965,che,28.88088908839682,133.07581379363555,155.8587390319345
che0966,che,29.053036560141752,133.57104131811346,153.88185546778487
che0967,che,28.985390667006254,133.05182245238703,156.02602795936272
che0968,che,28.460525388008367,134.25220348012755,154.6938631609461
che0969,che,18.81222864175584,145.89590099483777,148.1463368773717
che0970,che,27.96452353063877,135.29331065577716,155.44689761404297
che0971,che,26.32290357913727,134.94976804870976,155.41514448632455
che0972,che,26.295779841115543,135.74772064492342,155.96882646733482
che0973,che,25.846425991442384,134.0063070739252,160.3351269750125
che0974,che,25.959268221856547,136.73065530926337,159.02552511857516
che0975,che,25.60374073011841,138.4712582455853,158.46525586921786
che0976,che,24.49177175054318,137.78267649413158,157.38852099425114
che0977,che,22.94831849935612,138.59368197928185,158.3247786299559
che0978,che,23.497015619807247,142.4269192422732,154.4517381189764
che0979,che,22.72550130108679,145.25502831777132,151.40737792744528
che0980,che,18.034791431423567,148.03461141931368,146.2652560263145
che0981,che,22.575853172746594,143.5338127765376,153.3854482749402
che0982,che,21.84862532825982,143.63502867249048,151.69313735998713
che0983,che,22.15989181967774,146.02251584418124,156.13318887567408
che0984,che,19.769274777965457,116.13844239815472,158.95420367242411
che0985,che,21.112277673905748,134.42270722469917,154.28667481662592
che0986,che,21.860033283699742,145.94287466059384,156.88960322326355
che0987,che,21.08567998961848,144.42243057357902,153.42981118608876
che0988,che,20.976613758239733,144.41529785959037,154.5731934051413
che0989,che,19.801162497331497,112.94045840045024,161.83784229627184
che0990,che,20.31850664747919,145.12196039312522,157.53644257657274
che0991,che,19.204095770744978,147.31304597604043,149.48061098626295
che0992,che,19.23960791253736,112.570483325468,162.28754719207174
che0993,che,20.42262347318109,146.9211718888299,154.83444857496903
che0994,che,19.540766408479413,116.23587896906282,160.20007247361508
che0995,che,19.27120525294856,113.944016265054,159.20148750557556
che0996,che,19.280302176119065,134.1001723499187,155.34160720326014
che0997,che,19.182969332623088,141.32895517844912,150.19471881896354
che0998,che,19.147077763467603,107.69396456011016,161.75518497135496
che0999,che,20.59893110484889,100.39913516665048,157.85444563210572
che1000,che,18.893303600494825,143.0472687023895,151.77207174946287
che1001,che,18.769949921474502,141.05926452721724,153.72705721990104
che1002,che,18.17418013856813,144.70270977675133,146.43836797536568
che1003,che,19.399271212909944,135.2858320319278,155.51930418184972
che1004,che,18.23895783293301,144.06636976247665,154.73733987189752
che1005,che,17.981185529565597,141.5848467238123,153.5499927357257
che1006,che,18.561656658170246,142.92344580291183,151.17311098630492
che1007,che,19.706666881692684,142.948151851374,155.13203135079345
che1008,che,18.82009503477721,139.9592176847325,152.87953997658565
che1009,che,18.64842086473116,142.33267031327696,150.55095691644672
che1010,che,18.43378437363597,142.84568186069714,149.8796408305793
che1011,che,19.15436076540902,141.88820158394412,150.21829652220964
che1012,che,18.4970374869638,140.76404185337566,149.87635375958376
che1013,che,17.46376027693639,141.97457810471658,142.5585244482908
che1014,che,18.747971738064457,139.04454375250748,150.4486693710159
che1015,che,19.34434846535564,139.2796667279299,152.28182319426577
che1016,che,19.407693733576124,137.9785412873047,148.92898343710132
che1017,che,19.233236499661743,136.67827012614907,148.51236619045724
che1018,che,19.534958847736625,136.85161522633746,151.49590534979424
che1019,che,19.22329755066493,132.4345001027488,154.3560685383253
che1020,che,20.360469439704072,134.70661925236675,151.7061425670458
che1021,che,19.750794477728576,132.48288616827298,150.0792827993401
che1022,che,20.06895678671863,130.49874763769205,152.4507419229413
che1023,che,20.012802747575044,132.84889187374077,149.38508556417952
che1024,che,16.75683575626353,141.38229198886484,142.0889730900093
che1025,che,20.30258376899645,132.3232690258209,149.25857829768307
che1026,che,21.26438925875849,129.81528864091462,150.6246897944514
che1027,che,21.39889004509192,127.96754833869758,151.05182747299727
che1028,che,21.023953740172924,127.87190672713292,152.16144648265256
che1029,che,20.580956703546903,128.5896770065253,151.5029650518233
che1030,che,21.08079506247949,127.85471618062616,151.53570656655006
che1031,che,21.72393837132953,127.9506252958512,151.38142283436912
che1032,che,21.51398647365577,127.70361822404652,150.94902788530362
che1033,che,21.078353243667912,127.66176238412788,152.48002074985152
che1034,che,20.641188194541485,130.34658861080672,151.10686837634495
che1035,che,15.51812962019982,142.61700409123634,141.81041597162474
che1036,che,20.776047984903627,132.34262628985638,150.37286396789025
che1037,che,21.51846211272863,136.65567749160135,151.21543113101905
che1038,che,20.75405172212765,137.3227619336334,150.53763340562304
che1039,che,21.056610766237377,136.47523226333567,152.2993270048769
che1040,che,21.14251157326904,134.0396157442829,152.46816288361813
che1041,che,22.741085173898018,135.76656508215777,153.54376511985924
che1042,che,23.263187597800712,138.81199175694974,153.7755649995297
che1043,che,21.439694409705385,136.4189445564602,152.30583701283786
che1044,che,23.76921327478525,138.2110267490072,152.30508563531077
che1045,che,23.545308324902063,139.09674769329217,150.6209302928892
che1046,che,17.13078843767712,145.12438534948913,144.91021889983304
che1047,che,22.23330840446657,139.14559317808667,148.62273168802813
che1048,che,22.840845058433985,139.0016938620907,148.35176153145562
che1049,che,22.927540373208643,141.57871585054335,147.9242672208512
che1050,che,23.171876127263545,140.70426015439003,147.44470997763509
che1051,che,22.915879551845112,140.24377780292676,147.4589408989214
che1052,che,23.202052160536983,139.2482956929101,147.58352852747868
che1053,che,22.445163159733763,138.15853211634666,148.88546859952785
che1054,che,22.24785835689212,138.38438543597275,149.20217281757385
che1055,che,22.30110779032518,139.59722247078403,149.26603074610304
che1056,che,22.366101784955376,140.6161637625726,150.3342541436464
che1057,che,16.94633987838277,144.45239753052036,147.14340311624812
che1058,che,22.09432612553877,141.52297258140462,150.1284273244232
che1059,che,22.180870419037166,142.22426622770286,149.9566715761304
che1060,che,21.74210393565443,141.41644324455612,149.79774304744646
che1061,che,20.85924403121058,141.09930383591086,152.04350791945055
che1062,che,20.44405907361826,138.6596833743567,152.74757589319012
che1063,che,21.642899429064528,142.59962272102428,151.09552382576936
che1064,che,21.09288125496425,143.0183081810961,151.28684471803018
che1065,che,20.45689982754085,141.68035622070877,148.79137314508978
che1066,che,20.70257103127249,141.35259716565253,148.91499916172742
che1067,che,20.148407474037125,143.07860413770544,149.99968313026412
che1068,che,14.189712674955697,142.53173971895453,134.40490643446225
che1069,che,20.705303719304965,143.32449380115838,152.18291369489253
che1070,che,20.14651520556497,145.04872692410595,152.58980647462766
che1071,che,20.38733043285549,145.14916076656596,153.26432062333058
che1072,che,19.36307180670558,144.5750418533098,154.02865254965837
che1073,che,20.27525769264988,148.1669950050204,153.14542635264812
che1074,che,19.58882673973596,143.60073824135512,153.39722366901424
che1075,che,19.35678675684441,145.9378085845056,152.87698665353244
che1076,che,20.168696330991413,146.86402550091074,154.367993754879
che1077,che,20.06825280290681,146.12900215273197,151.84963229346837
che1078,che,19.580395389207347,144.50566358198145,155.9058359247187
che1079,che,14.53737058767215,144.7828608159302,138.86928158207854
che1080,che,19.121263720799323,145.2498311286237,155.55282859555305
che1081,che,20.18070356820953,145.2285536291819,152.58445999681882
che1082,che,21.36178167687235,148.58231276495525,153.66038624587847
che1083,che,20.982604843826696,144.6588490224952,150.92566653497587
che1084,che,19.92261896816392,143.19249816458654,154.16706934525797
che1085,che,20.299312297112262,146.4289142909891,156.0874936537485
che1086,che,20.648419035451933,147.84350047908018,149.28136378153945
che1087,che,20.05293994266937,145.4652310704048,151.18233936936306
che1088,che,20.97122353174772,148.35778411266648,155.52423094924052
che1089,che,20.685603822539623,146.5031597605775,153.82320754232282
che1090,che,14.555540720961282,140.0154994538172,134.52306105109844
che1091,che,19.60005845816588,144.27706247716478,152.98687614176106
che1092,che,20.686615343230816,140.76714873121804,154.84427478960382
che1093,che,19.972735611545893,144.42789671929586,151.5789340151057
che1094,che,19.960588127631016,142.62462631932158,151.31924531755232
che1095,che,20.481951232831825,145.22231930753898,153.09735685225132
che1096,che,22.02396339449974,148.67163545450256,154.763919681746
che1097,che,20.02649686929298,142.95969214714324,149.46336094442995
che1098,che,20.05243633350356,129.5207500264976,154.7598739677982
che1099,che,20.47443109603121,134.0721808998574,151.49671201688753
che1100,che,19.107550572578425,122.22573537903892,156.87989623404198
che1101,che,15.368246581854118,147.17506661162608,141.3181096058343
che1102,che,18.59397361721824,122.25361721823651,156.7933626475353
che1103,che,21.112779645398543,144.23706080101022,153.52473507278032
che1104,che,19.65528247974537,116.23427553530092,155.1838740596065
che1105,che,19.902557127312296,115.28531918752267,156.2468625317374
che1106,che,21.52438261660633,141.28485870780662,152.01804294676194
che1107,che,21.722578235571632,142.89275043245794,153.03056691303664
che1108,che,19.397417480298344,107.0154934950046,159.14987054937384
che1109,che,20.198744158878505,128.8262874805296,150.26633080218068
che1110,che,19.817708085847787,141.64765977666903,154.83725350439533
che1111,che,19.44557970905932,144.35434238715186,154.61087057484008
che1112,che,22.76200404346727,146.06581690674753,157.40265668435683
che1113,che,18.12108815708734,147.60691092247905,149.49130701574964
che1114,che,19.165292529252927,148.0783798379838,150.9715811581158
che1115,che,17.126949684434024,146.3771509233659,146.07060278351358
che1116,che,16.691417974183157,148.03299089822113,142.89058344110686
che1117,che,17.963284437114833,149.0666236809801,143.31994990514215
che1118,che,18.1282328588706,144.73370778677085,147.714868825007
che1119,che,18.85528822667318,146.08064240351734,152.39106008793357
che1120,che,19.11229298038944,141.14248261843716,154.15620308132955
che1121,che,19.06916978830909,145.944420245666,147.5320772093139
che1122,che,18.60020312670028,146.56223777914806,148.32311654394428
che1123,che,18.128806558006985,150.29901693938328,148.90902686605398
che1124,che,20.58303346307312,148.58341289074932,148.22293211916477
che1125,che,19.85924587070445,143.6649387852539,150.12663551933068
che1126,che,20.813846842595616,148.46033128849203,150.42970706740718
che1127,che,19.49744625528161,146.20268607512654,149.6222779402888
che1128,che,18.52262020840431,142.2873606428345,150.6234860143557
che1129,che,18.31611793280259,141.03995187334144,151.1607632798093
che1130,che,18.158550006878524,140.67607878204245,151.77841977346725
che1131,che,18.26053322125161,140.75973236700708,151.90414740261954
che1132,che,18.45927075252133,139.40281138913656,150.93769322510798
che1133,che,18.583372718475008,140.45240024306258,146.99429478090607
che1134,che,18.03339292555229,151.60552611416168,146.6943876899502
che1135,che,17.86547230142331,138.08244352353137,149.91228110678873
che1136,che,17.910427571605013,137.98049755925425,148.2193260012939
che1137,che,18.603791801983675,137.7343732366992,148.47179345713533
che1138,che,17.950071626160838,135.93843854969373,147.9206678522031
che1139,che,18.53636131666241,138.33428395599117,151.71106074478783
che1140,che,18.33445929039684,136.97939498573788,149.62141570334785
che1141,che,18.35972150211096,137.03647137249092,153.22943485667727
che1142,che,18.863541135836023,138.17575448728837,148.09996602683879
che1143,che,18.029127546943663,138.29846683979224,149.30609518577708
che1144,che,18.2946112250606,137.69435017713965,148.8081670706694
che1145,che,18.66491611962072,150.80111840505714,148.49532377015964
che1146,che,18.16186047967938,134.18955476235206,153.02304464900746
che1147,che,17.784829397892473,131.47795456580795,156.34029374011163
che1148,che,17.64418943913304,127.36418579206502,157.39113501966813
che1149,che,18.66956497310053,130.3643999943813,153.09033445238865
che1150,che,19.67198645570093,130.3208056866138,151.0979222945636
che1151,che,21.206253495764155,125.96731375250673,154.1820935023123
che1152,che,20.22217470025519,127.7786094122008,150.1674436508276
che1153,che,21.02177250727456,126.64612730117416,150.07066925967627
che1154,che,20.868229611095845,126.7350418697482,149.99480786196722
che1155,che,20.55192153951576,127.89708485609869,151.77315555047966
che1156,che,19.16461997061886,150.2618344672172,148.19982029010313
che1157,che,19.924452799785147,128.5066335437089,151.54283604135892
che1158,che,19.97463735179149,125.95169019388857,154.4866693505448
che1159,che,20.497226850749826,127.57500595096406,153.78268269459653
che1160,che,20.30057444076502,129.25760627154153,153.07704264377915
che1161,che,20.75047393666425,129.8396249220708,151.95202106950646
che1162,che,20.75353168843735,130.2159288824383,151.55562409288825
che1163,che,19.97221704269998,127.83557477158308,153.03084793958604
che1164,che,20.24430564431529,127.78175153437112,152.97969445214812
che1165,che,19.478793815857227,127.84402747949711,154.55424940029891
che1166,che,18.754049829726007,132.2916808992951,150.0198946267946
che1167,che,18.802962726983115,150.5651658348377,149.91497646101024
che1168,che,18.52111172159273,132.07402838393995,151.1385194323212
che1169,che,18.9439620394206,131.8665808583394,148.75042263802973
che1170,che,18.35834405880038,130.8696137768181,153.15503175092806
che1171,che,20.18010474697268,137.74970810955065,149.07032057911064
che1172,che,18.797082670750143,133.5052712173862,150.85737283310758
che1173,che,19.26150330430486,137.14325860045705,147.4640438103473
che1174,che,19.377435545718114,136.58035352433208,147.39705500306553
che1175,che,18.59902039991921,134.97324782872147,148.13737628761865
che1176,che,18.629060252913465,133.1302950657079,145.31112323332508
che1177,che,19.077537988813404,129.50056413087836,148.3053508413952
che1178,che,17.06774406134859,146.0411436958931,148.02149297546654
che1179,che,18.11478543907293,133.24125726722812,144.73185031225796
che1180,che,17.62756330264412,133.18817368064222,146.29417428984112
che1181,che,19.495918216477097,131.35280761228864,150.24885678378692
che1182,che,19.65831585689639,132.50394123784827,150.81540750229863
che1183,che,19.949011351153423,132.2359025997803,151.29831563529842
che1184,che,20.32138862752756,132.71757886701343,148.3688419819276
che1185,che,20.27332353174219,133.5547377780908,150.2847685034379
che1186,che,20.76360163411536,132.48181726788343,151.56521381503788
che1187,che,21.07981104368288,131.74461704499214,151.80696555262645
che1188,che,21.247192011249755,129.77276206411648,151.26728848858113
fun0000,fun,18.593972190766145,75.32854066497113,113.91220970167264
fun0001,fun,18.50573678077065,79.00137379556027,117.88628762541806
fun0002,fun,13.999265560256944,129.28850327757436,132.40922544011576
fun0003,fun,14.87256901689116,121.34100970983296,134.86839557464728
fun0004,fun,14.387837824733571,122.40538968028471,134.99582052500412
fun0005,fun,15.071714763909316,119.69603218880492,133.99593413467227
fun0006,fun,14.22236848853709,121.42433282615012,133.1240746756022
fun0007,fun,14.187727835189458,120.476472358784,132.43226815156683
fun0008,fun,13.642462106700458,121.56877768936826,132.75799369345475
fun0009,fun,14.155576587795766,116.39830635118308,136.37979576587796
fun0010,fun,14.542793435996574,119.46875068649634,131.97094747479184
fun0011,fun,14.840914164527293,119.37328384864382,138.45149198199204
fun0012,fun,16.832142788929847,118.04800695227,139.30551788681552
fun0013,fun,14.06277314698183,132.30120376354097,131.69392203467802
fun0014,fun,16.95667401490643,117.04419441342915,142.1449893593671
fun0015,fun,15.845354462383789,123.10638848519838,142.70123031594036
fun0016,fun,16.06319474364498,125.10601034037052,145.22455838000863
fun0017,fun,15.993691501551377,125.83680300748009,145.45610443783553
fun0018,fun,16.310871913889,122.6670201272458,144.3875595214277
fun0019,fun,15.74107882862142,124.57889768855328,141.18125518003498
fun0020,fun,15.646118359098075,128.20878434858056,142.34640087187464
fun0021,fun,15.498184102554037,128.56916115353658,139.97730618975638
fun0022,fun,15.282738636242128,130.2144331219726,140.34840303247398
fun0023,fun,15.146227037004484,133.6412718642876,140.50096686296914
fun0024,fun,14.3454591443715,132.36775239431114,133.65429941248837
fun0025,fun,15.198385489117934,134.11844857990954,139.96848746399115
fun0026,fun,14.473355647061414,133.1535793715456,137.5517032567767
fun0027,fun,13.85189293401471,133.84609594739135,136.39345561145663
fun0028,fun,14.000363521230812,131.51473433633922,135.54735743518182
fun0029,fun,14.094198471378876,135.96936523571438,134.25273368826603
fun0030,fun,14.215807458396556,136.06993326178406,135.199708868411
fun0031,fun,14.208700187514747,134.07770064698798,135.61724638940976
fun0032,fun,14.068443644239174,135.27504011898705,136.60924758959908
fun0033,fun,14.020639545980888,137.09598279613675,135.3297364704086
fun0034,fun,14.655359656767446,138.0280485352283,134.65873835221558
fun0035,fun,13.92111462223499,132.56603274921,133.1580120654984
fun0036,fun,14.299378208070776,137.0047434238896,136.8673788757668
fun0037,fun,14.176063777342703,139.48889389692522,135.51906418581066
fun0038,fun,14.214416188600625,138.44176156634416,136.24274338556384
fun0039,fun,15.18159791252485,133.5732790755467,138.20585859840955
fun0040,fun,14.1714670299374,136.10184554506827,138.19144692030747
fun0041,fun,14.807641832471,137.16240025342043,137.4470155220008
fun0042,fun,14.27904473085671,137.44780894617134,138.6323881728582
fun0043,fun,14.60445146888697,140.28510908705783,136.5693871898066
fun0044,fun,14.686530264279623,136.53046888320546,139.03174765558398
fun0045,fun,14.608217602103704,139.42051113485084,136.99873448927602
fun0046,fun,13.867528101691354,130.72018069124908,134.1483979409602
fun0047,fun,14.403297389133526,139.56098956346867,131.84993585520613
fun0048,fun,14.099206279057434,135.87671692976718,128.97663030988704
fun0049,fun,14.330163982111042,134.87370468676144,127.261844162455
fun0050,fun,14.142127061326848,132.62744129493123,123.33247207234592
fun0051,fun,13.956849566991004,131.29954525696326,124.56515197111044
fun0052,fun,14.27715662212526,133.42725661303518,120.7020498136533
fun0053,fun,14.471687108671413,127.8891500128656,123.12074792006176
fun0054,fun,14.438785780425944,127.35224848021257,123.3646483352792
fun0055,fun,14.851418272175268,126.51645755682712,123.74373107949674
fun0056,fun,14.56153454730491,130.4299422091375,123.71004615999709
fun0057,fun,13.969684423590026,133.07539792069187,133.36524749286963
fun0058,fun,14.6174858395761,130.20623058651563,124.59985382788233
fun0059,fun,14.63304424953188,129.40424099076904,126.60773299168883
fun0060,fun,14.675343828240218,129.44476455053675,128.04998799602154
fun0061,fun,14.894889292552408,130.78665292028737,127.81961150113735
fun0062,fun,14.395098491729078,131.34836144901212,127.65299346366302
fun0063,fun,14.413206953737062,133.09428432549893,127.59030994453022
fun0064,fun,14.478985351911398,133.28248660235798,127.20986066452305
fun0065,fun,14.484202667868663,133.41791444226897,125.8942430943896
fun0066,fun,14.548873728922642,133.01133994079032,125.23777834985198
fun0067,fun,14.383179305517862,131.8458055392878,127.15082346555442
fun0068,fun,14.03927769483077,134.74230258285232,132.82380879604048
fun0069,fun,14.246574677491775,130.03745100180822,127.26407446511571
fun0070,fun,14.531169545329568,128.2845751993401,127.12164121278776
fun0071,fun,14.58699416098487,131.85563661981922,130.2283066856126
fun0072,fun,15.30770771387635,135.36806914295397,131.78642407062196
fun0073,fun,15.210618749918083,134.15110289780992,133.67420280737625
fun0074,fun,14.888356296058957,133.95864146107016,134.5295866709388
fun0075,fun,14.839386134074145,134.44702169838038,135.06005151511064
fun0076,fun,14.143414609897349,134.37554992170607,135.32836228966272
fun0077,fun,14.451351247453196,134.94309255628596,135.28534450723356
fun0078,fun,13.772402224772668,134.3146169918484,135.0325181719196
fun0079,fun,14.275435873616477,133.95163757066308,132.55201595087854
fun0080,fun,14.182839503339377,136.14138991531064,131.48168506575473
fun0081,fun,13.86172597574192,136.40928457964043,135.11455039415668
fun0082,fun,14.185746464606074,131.96382635584524,135.53372785797114
fun0083,fun,13.926153036383973,133.3199289426936,135.22464635831304
fun0084,fun,13.955398835026235,131.62955519183555,134.79283204159245
fun0085,fun,14.112118018967331,127.21597966900144,134.24388520423975
fun0086,fun,14.089338997903518,128.52876839968496,133.53644440993443
fun0087,fun,15.337629508717042,124.53890362511052,134.5876578476048
fun0088,fun,13.89484561837817,128.7940177831276,133.82951590374853
fun0089,fun,14.644680755597433,125.77880603042132,135.12247049849688
fun0090,fun,14.101744924241508,134.8432591266914,132.64752046628053
fun0091,fun,14.681331571994717,126.6880211360634,133.8572998678996
fun0092,fun,14.120810434244136,128.0797275330908,132.66803738679465
fun0093,fun,14.34300100164556,128.2292963439937,131.86393718251412
fun0094,fun,14.244814800509827,126.4232165617396,134.468183924916
fun0095,fun,14.065444957840604,126.7920484506748,134.1878420828221
fun0096,fun,14.422041001674502,125.54345666631978,137.20945479314685
fun0097,fun,14.374432814505486,125.47023518990544,135.35035341757506
fun0098,fun,14.415645320926105,125.19920635654756,136.71741483132763
fun0099,fun,14.255197518305858,125.95377928726955,135.02886903010483
fun0100,fun,14.451072040001089,125.25076768390446,137.04117865521707
fun0101,fun,14.431996599829992,135.75332516625832,131.65970798539928
fun0102,fun,14.328419732066848,126.47873112594652,136.12728168824768
fun0103,fun,13.836208352885969,126.97617081182544,135.273402158611
fun0104,fun,13.847373111123751,129.54832868816715,134.99779117608023
fun0105,fun,14.30292626774643,130.48766080336046,136.2387058989842
fun0106,fun,14.601632610069515,131.1871392458395,135.56611544133136
fun0107,fun,14.842152660206764,130.85073784565878,135.8711141529484
fun0108,fun,14.383218795329704,131.99549378165648,134.715133284189
fun0109,fun,14.760226460726653,133.21734733139118,133.8583850931677
fun0110,fun,14.77242775358728,131.32758384379383,134.29506900441754
fun0111,fun,15.287981409253334,134.14932153116752,132.3613050891001
fun0112,fun,17.935347532172326,83.0048184498088,119.53605550096488
fun0113,fun,14.734411252028613,135.21608463064254,131.48639778806276
fun0114,fun,14.556906093568797,137.1739992072929,134.5068627882738
fun0115,fun,14.54156479217604,138.66851812480067,135.1915461890082
fun0116,fun,14.54885980189398,137.37415641667573,134.2977304887341
fun0117,fun,14.28540708277758,133.78622369817896,129.67353077279037
fun0118,fun,13.727120127401328,135.51772571412175,129.55037947805627
fun0119,fun,13.744931525241675,135.51456766917292,129.55159103114931
fun0120,fun,14.074325373412416,136.36745023755552,127.10728814085644
fun0121,fun,14.745865070729051,134.7581610446137,129.720239390642
fun0122,fun,13.960615854351746,136.43109804622156,130.6636350348367
fun0123,fun,14.136827195467422,138.16790534910848,129.71501416430596
fun0124,fun,14.881261373749718,133.53065101018822,132.64598913433312
fun0125,fun,14.33498296934482,137.0693247846123,131.30254458024444
fun0126,fun,14.420672452320323,139.68331341266955,130.15413397079456
fun0127,fun,14.81025146995316,138.547952031359,129.4111218151015
fun0128,fun,14.644762406260782,137.2530459571841,129.1878415920687
fun0129,fun,14.364741641337384,136.50967366179495,128.58826420108113
fun0130,fun,14.442938778238204,137.6650848817003,129.88923606469723
fun0131,fun,14.810321658813724,135.25234312541463,131.51245981391077
fun0132,fun,14.873865265169613,140.63595006128088,130.1265086520285
fun0133,fun,14.082978134514256,139.8508349478734,128.50543408063476
fun0134,fun,13.939848719271104,138.81005673027337,127.14942410177068
fun0135,fun,14.950790954453764,134.30764943199915,132.52729854549315
fun0136,fun,14.12144744647576,136.82176562584263,131.8020996242967
fun0137,fun,14.293644493835,136.22896050519483,129.1768005503519
fun0138,fun,14.426978237757382,137.17667990192888,120.90086571633145
fun0139,fun,14.795803821996524,132.28815791985645,125.77736202057999
fun0140,fun,14.805502930292676,131.27571309690327,129.60449016448592
fun0141,fun,15.1557519963734,129.03131429368483,130.00751473306133
fun0142,fun,15.72627907700931,123.47507240058545,127.92331765951484
fun0143,fun,14.847777796910783,125.67492638575584,131.49895820777297
fun0144,fun,15.296325864102332,130.5249569082827,131.62126462850404
fun0145,fun,14.805801574913623,130.63647205317525,132.60360581560533
fun0146,fun,14.63190915619876,131.42148054798974,135.66108378389364
fun0147,fun,15.154717392093511,131.1933059861328,132.3032272116746
fun0148,fun,15.148178724264582,125.49523199784343,128.45542002223945
fun0149,fun,15.076410273764,128.64488511387094,131.88387871814828
fun0150,fun,15.401717103861843,126.67391411203776,131.28964658463454
fun0151,fun,16.020685627139542,120.6197413891007,127.5069682171423
fun0152,fun,15.156724073613528,125.22819261377768,132.09904252673465
fun0153,fun,14.970644553335848,126.36407086317377,132.83920090463627
fun0154,fun,14.93104136188323,128.28359821784812,133.9040597153877
fun0155,fun,15.034395747955404,128.61166091018092,135.1470856672453
fun0156,fun,14.887358681332149,126.61196727840928,134.83309844051595
fun0157,fun,15.236518179106906,130.08696418404142,131.6455006371499
fun0158,fun,14.764640143048728,127.65813589628968,134.68768759180026
fun0159,fun,14.37015107250543,124.87115874330172,134.9877048540049
fun0160,fun,14.852366478506296,125.95353886235344,133.3147199305254
fun0161,fun,14.960630650087934,126.64120206102866,134.38820153651537
fun0162,fun,14.729309088654295,126.89182904710972,135.43118014540607
fun0163,fun,14.811735783140325,122.92833344115934,130.78883353820277
fun0164,fun,14.836123333164752,123.04829818439286,130.58773748714577
fun0165,fun,14.786768205616372,126.6913292520803,136.78881977383512
fun0166,fun,14.469465028601144,127.55994864794592,136.13579043161727
fun0167,fun,14.617371422119348,125.27014057471914,129.18751764240952
fun0168,fun,15.29824800228699,127.97428497529232,132.2170870825903
fun0169,fun,14.702798128696266,125.395695412952,134.8225645099597
fun0170,fun,14.759773945804955,128.41463556006377,136.3089552238806
fun0171,fun,14.880842894772089,127.53453279164248,141.98251410033185
fun0172,fun,15.245947205218425,127.28294853874456,138.68353657556915
fun0173,fun,14.704334274861203,130.90509399045484,142.32363884289472
fun0174,fun,15.382564488181254,126.78237486513878,136.3123712688397
fun0175,fun,15.273551608906244,128.34579281342695,139.89895993692036
fun0176,fun,14.940246627493172,125.57740627327652,139.01522800628982
fun0177,fun,16.047128129602356,121.59084567087822,137.34569025656927
fun0178,fun,15.048332601277156,123.3617765314052,131.9264283542251
fun0179,fun,14.823808143747282,130.24784813795102,132.48872627155484
fun0180,fun,15.114821369532663,125.5457321223672,131.05414341002353
fun0181,fun,14.984079977739794,124.8992924434551,133.08069324641252
fun0182,fun,15.028369437143116,130.62344783830326,131.2584292576815
fun0183,fun,14.291958555308527,122.9700910273082,136.1269138806158
fun0184,fun,14.621226734522171,121.6656748271121,134.98368594939566
fun0185,fun,15.319809116470635,115.84600609876836,138.10318403231554
fun0186,fun,13.960953313744694,123.18099902056808,133.913222331048
fun0187,fun,14.731541148647183,120.44516045043284,137.39152509275533
fun0188,fun,14.096583933171235,124.73095163581212,135.04094946917354
fun0189,fun,14.773602070108762,123.12770387741077,131.74073100715643
fun0190,fun,14.865806359617851,129.3197062598032,132.8540710109796
fun0191,fun,14.644613030995243,121.97803717752583,134.7674623299872
fun0192,fun,14.342864839104038,120.7468349184642,136.4486023911647
fun0193,fun,14.34413057653072,120.93067328523652,134.88425215068463
fun0194,fun,14.923191890311262,119.21322589728594,137.57140381657894
fun0195,fun,14.555534779356767,119.28106041718608,135.4587176930109
fun0196,fun,14.649010131841113,121.18290304803088,131.32262919157233
fun0197,fun,14.209900475638516,122.57676166113754,134.09590711059596
fun0198,fun,14.617125485559871,127.39896132410064,128.48108427630467
fun0199,fun,14.015657863986911,122.02839448469268,132.69531432577705
fun0200,fun,14.649424617059326,121.5365445921779,131.97424383795973
fun0201,fun,15.012820341608686,129.0984495399367,135.2683190662518
fun0202,fun,15.502719204590951,112.42709862538368,134.44429801147737
fun0203,fun,15.306293527977433,116.15187977114444,133.14787957990023
fun0204,fun,14.893917473896089,115.96041954962888,132.72917977104038
fun0205,fun,14.823675575801982,117.10090471791278,133.43571405816954
fun0206,fun,14.90240736734757,118.55706295002936,132.45403133594982
fun0207,fun,14.361693317194367,120.30516977766452,133.46174428234696
fun0208,fun,14.584718832036108,118.04066688159168,134.15184451710957
