ID,kind,mean_hue,mean_sat,mean_val,edge_percent,fourth_LBP,get_eighth_element_LBP
che0967,che,28.985390667006254,133.05182245238703,156.02602795936272,21.05866372357585,22748,
che0968,che,28.460525388008367,134.25220348012755,154.6938631609461,20.31745783028698,20573,
che0969,che,18.81222864175584,145.89590099483777,148.1463368773717,24.44360876551229,9551,
che0970,che,27.96452353063877,135.29331065577716,155.44689761404297,20.22608025929432,20012,
che0971,che,26.32290357913727,134.94976804870976,155.41514448632455,18.13891305048162,20167,
che0972,che,26.295779841115543,135.74772064492342,155.96882646733482,19.11054872121476,19184,
che0973,che,25.846425991442384,134.0063070739252,160.3351269750125,19.95387778539278,17633,
che0974,che,25.959268221856547,136.73065530926337,159.02552511857516,20.628206369180138,16577,
che0975,che,25.60374073011841,138.4712582455853,158.46525586921786,20.525873724751094,15817,
che0976,che,24.49177175054318,137.78267649413158,157.38852099425114,20.875739398916764,15657,
che0977,che,22.94831849935612,138.59368197928185,158.3247786299559,19.742675130200915,14353,
che0978,che,23.497015619807247,142.4269192422732,154.4517381189764,22.30907278165504,12202,
che0979,che,22.72550130108679,145.25502831777132,151.40737792744528,21.53528241236798,10615,
che0980,che,18.034791431423567,148.03461141931368,146.2652560263145,21.08760043857496,10401,
che0981,che,22.575853172746594,143.5338127765376,153.3854482749402,21.8797203545028,11997,
che0982,che,21.84862532825982,143.63502867249048,151.69313735998713,21.88488129053004,12138,
che0983,che,22.15989181967774,146.02251584418124,156.13318887567408,23.35652258915916,9961,
che0984,che,19.769274777965457,116.13844239815472,158.95420367242411,16.185364790497466,17320,
che0985,che,21.112277673905748,134.42270722469917,154.28667481662592,18.993000623232177,13176,
che0986,che,21.860033283699742,145.94287466059384,156.88960322326355,20.755014452132784,9204,
che0987,che,21.08567998961848,144.42243057357902,153.42981118608876,22.64307033480405,10009,
che0988,che,20.976613758239733,144.41529785959037,154.5731934051413,23.420045789093592,10246,
che0989,che,19.801162497331497,112.94045840045024,161.83784229627184,17.17157994837658,15599,
che0990,che,20.31850664747919,145.12196039312522,157.53644257657274,21.473074847508627,10253,
che0991,che,19.204095770744978,147.31304597604043,149.48061098626297,24.63545274825541,9810,
che0992,che,19.23960791253736,112.570483325468,162.28754719207174,16.01482617586912,16009,
che0993,che,20.42262347318109,146.9211718888299,154.83444857496903,20.042485395645247,9029,
che0994,che,19.540766408479413,116.23587896906282,160.20007247361508,18.82049191466232,13349,
che0995,che,19.27120525294856,113.944016265054,159.20148750557556,18.782610499673247,14340,
che0996,che,19.280302176119065,134.1001723499187,155.34160720326014,22.167098883752395,9836,
che0997,che,19.182969332623088,141.32895517844912,150.19471881896354,24.030134692945744,10166,
che0998,che,19.147077763467603,107.69396456011016,161.75518497135496,15.608207132388864,13849,
che0999,che,20.59893110484889,100.39913516665048,157.85444563210572,15.838110970751144,15252,
che1000,che,18.893303600494825,143.0472687023895,151.77207174946287,21.425548538316296,9972,
che1001,che,18.769949921474502,141.05926452721724,153.72705721990104,21.43153465493229,10921,
che1002,che,18.17418013856813,144.70270977675133,146.43836797536568,24.49576597382602,10500,
che1003,che,19.399271212909944,135.2858320319278,155.51930418184972,23.512059691133093,10832,
che1004,che,18.23895783293301,144.06636976247665,154.73733987189752,19.342140378969845,9906,
che1005,che,17.981185529565597,141.5848467238123,153.5499927357257,22.039808223158506,11140,
che1006,che,18.561656658170246,142.92344580291183,151.17311098630492,24.256563125531027,11090,
che1007,che,19.706666881692684,142.948151851374,155.13203135079343,21.84073022835763,10271,
che1008,che,18.82009503477721,139.9592176847325,152.87953997658565,21.3704290338131,11896,
che1009,che,18.64842086473116,142.33267031327696,150.55095691644672,20.46309400859376,12852,
che1010,che,18.43378437363597,142.84568186069714,149.8796408305793,21.225915071397395,13179,
che1011,che,19.15436076540902,141.88820158394412,150.21829652220964,23.746864085788776,13044,
che1012,che,18.4970374869638,140.76404185337566,149.87635375958376,21.00232646091431,14202,
che1013,che,17.46376027693639,141.97457810471658,142.5585244482908,23.66631637510045,10158,
che1014,che,18.747971738064457,139.04454375250748,150.4486693710159,21.988811126465475,14392,
che1015,che,19.34434846535564,139.2796667279299,152.28182319426577,23.70887704466091,13442,
che1016,che,19.407693733576124,137.9785412873047,148.92898343710132,24.411466454405687,14257,
che1017,che,19.233236499661743,136.67827012614907,148.51236619045724,24.2647936646902,15922,
che1018,che,19.534958847736625,136.85161522633746,151.49590534979424,22.679012345679013,16029,
che1019,che,19.22329755066493,132.4345001027488,154.3560685383253,21.208325586401934,17003,
che1020,che,20.360469439704072,134.70661925236675,151.7061425670458,21.858882077585303,17510,
che1021,che,19.750794477728576,132.48288616827298,150.0792827993401,21.42832334809412,18768,
che1022,che,20.06895678671863,130.49874763769205,152.4507419229413,21.051441799061408,18227,
che1023,che,20.012802747575044,132.84889187374077,149.38508556417952,22.618187382577723,19477,
che1024,che,16.75683575626353,141.38229198886484,142.0889730900093,23.142592019795856,10373,
che1025,che,20.30258376899645,132.3232690258209,149.25857829768307,21.977560901927543,19700,
che1026,che,21.26438925875849,129.81528864091462,150.6246897944514,22.464871895805167,19482,
che1027,che,21.39889004509192,127.96754833869758,151.05182747299727,23.246940767449928,20667,
che1028,che,21.023953740172924,127.87190672713292,152.16144648265256,20.40814725312661,20916,
che1029,che,20.580956703546903,128.5896770065253,151.5029650518233,18.92350389511827,22090,
che1030,che,21.08079506247949,127.85471618062616,151.53570656655006,20.909214623642143,20805,
che1031,che,21.72393837132953,127.9506252958512,151.38142283436912,22.266334804318284,21604,
che1032,che,21.51398647365577,127.70361822404652,150.94902788530362,24.432872230093924,21951,
che1033,che,21.078353243667912,127.66176238412788,152.48002074985152,19.71912519828889,21918,
che1034,che,20.641188194541485,130.34658861080672,151.10686837634495,18.24727331563348,22677,
che1035,che,15.51812962019982,142.61700409123634,141.81041597162474,23.48158943653316,9436,
che1036,che,20.776047984903627,132.34262628985638,150.37286396789025,18.230219706159858,22005,
che1037,che,21.51846211272863,136.65567749160135,151.21543113101905,19.10265024262785,22505,
che1038,che,20.75405172212765,137.3227619336334,150.53763340562304,19.00131365187448,21946,
che1039,che,21.056610766237377,136.47523226333567,152.2993270048769,19.36440285370148,20219,
che1040,che,21.14251157326904,134.0396157442829,152.4681628836181,19.260701892683528,22127,
che1041,che,22.741085173898018,135.76656508215777,153.54376511985924,18.949699959156742,21519,
che1042,che,23.263187597800712,138.81199175694974,153.7755649995297,18.677691603888945,19815,
che1043,che,21.439694409705385,136.4189445564602,152.30583701283786,20.33979054473681,20083,
che1044,che,23.76921327478525,138.2110267490072,152.30508563531075,22.848620562971256,18610,
che1045,che,23.545308324902063,139.09674769329217,150.6209302928892,21.405902750754493,19087,
che1046,che,17.13078843767712,145.12438534948913,144.91021889983304,23.800186884392087,10831,
che1047,che,22.23330840446657,139.14559317808667,148.62273168802813,22.70332069697673,18936,
che1048,che,22.840845058433985,139.0016938620907,148.35176153145562,23.33869581130887,18601,
che1049,che,22.927540373208643,141.57871585054335,147.9242672208512,23.53465818071611,18730,
che1050,che,23.171876127263545,140.70426015439003,147.44470997763509,23.347882548156697,17944,
che1051,che,22.915879551845112,140.24377780292676,147.4589408989214,23.3305185817134,18400,
che1052,che,23.202052160536983,139.2482956929101,147.58352852747868,23.19343448468745,18524,
che1053,che,22.445163159733763,138.15853211634666,148.88546859952783,22.05830968390731,19210,
che1054,che,22.24785835689212,138.38438543597275,149.20217281757385,22.66426381285072,19000,
che1055,che,22.30110779032518,139.59722247078403,149.26603074610304,22.41530504500957,18427,
che1056,che,22.366101784955376,140.6161637625726,150.3342541436464,22.199497095905933,18672,
che1057,che,16.94633987838277,144.45239753052036,147.14340311624812,23.77879899116496,10617,
che1058,che,22.09432612553877,141.52297258140462,150.1284273244232,21.243978412836395,18199,
che1059,che,22.180870419037166,142.22426622770286,149.9566715761304,22.5662055621336,17051,
che1060,che,21.74210393565443,141.41644324455612,149.79774304744646,23.322465832765047,17270,
che1061,che,20.85924403121058,141.09930383591086,152.04350791945055,19.550530299490728,18128,
che1062,che,20.44405907361826,138.6596833743567,152.74757589319012,24.16554784813903,17155,
che1063,che,21.642899429064528,142.59962272102428,151.09552382576936,22.183201051564804,16568,
che1064,che,21.09288125496425,143.0183081810961,151.28684471803018,21.80401111993645,17077,
che1065,che,20.45689982754085,141.68035622070877,148.79137314508978,23.82079837868912,16292,
che1066,che,20.70257103127249,141.35259716565253,148.91499916172742,23.34342547756881,16123,
che1067,che,20.148407474037125,143.07860413770544,149.99968313026412,23.53933273366588,15907,
che1068,che,14.189712674955697,142.53173971895453,134.40490643446225,20.302535549322503,12377,
che1069,che,20.705303719304965,143.32449380115838,152.18291369489253,24.40045952802642,13339,
che1070,che,20.14651520556497,145.04872692410595,152.58980647462766,22.27659859092125,15012,
che1071,che,20.38733043285549,145.14916076656596,153.26432062333058,22.35778521689431,14180,
che1072,che,19.36307180670558,144.5750418533098,154.02865254965835,20.993393964074023,14800,
che1073,che,20.27525769264988,148.1669950050204,153.14542635264812,21.48985116740172,13097,
che1074,che,19.58882673973596,143.60073824135512,153.39722366901424,23.978124504631,13815,
che1075,che,19.35678675684441,145.9378085845056,152.87698665353244,20.556683444854222,13549,
che1076,che,20.168696330991413,146.86402550091074,154.367993754879,22.32630757220921,12807,
che1077,che,20.06825280290681,146.12900215273197,151.84963229346835,23.34532060774237,12876,
che1078,che,19.580395389207347,144.50566358198145,155.9058359247187,23.901939480224296,12534,
che1079,che,14.53737058767215,144.7828608159302,138.86928158207854,20.14524268657941,12661,
che1080,che,19.121263720799323,145.2498311286237,155.55282859555305,20.655783844638336,11779,
che1081,che,20.18070356820953,145.2285536291819,152.58445999681882,20.93473304702826,12471,
che1082,che,21.36178167687235,148.58231276495525,153.66038624587847,22.86711022138483,11285,
che1083,che,20.982604843826696,144.6588490224952,150.92566653497587,23.35596020543764,13266,
che1084,che,19.92261896816392,143.19249816458654,154.16706934525797,22.39871854768738,12150,
che1085,che,20.299312297112262,146.4289142909891,156.0874936537485,21.500330774319604,10849,
che1086,che,20.648419035451933,147.84350047908018,149.28136378153943,22.80261897157457,10122,
che1087,che,20.05293994266937,145.4652310704048,151.18233936936306,22.06250436971265,11863,
che1088,che,20.97122353174772,148.35778411266648,155.52423094924052,23.57713199733368,11720,
che1089,che,20.685603822539623,146.5031597605775,153.82320754232282,22.87743725434788,12716,
che1090,che,14.555540720961282,140.0154994538172,134.52306105109844,19.682000242747907,14269,
che1091,che,19.60005845816588,144.27706247716478,152.98687614176106,21.319693094629155,11261,
che1092,che,20.686615343230816,140.76714873121804,154.84427478960382,22.91365109457261,12455,
che1093,che,19.972735611545893,144.42789671929586,151.5789340151057,22.252581041784577,8450,
che1094,che,19.960588127631016,142.62462631932158,151.31924531755232,22.111219571716187,10745,
che1095,che,20.481951232831825,145.22231930753898,153.09735685225132,22.545941075280563,11732,
che1096,che,22.02396339449974,148.67163545450256,154.763919681746,22.950768117992983,10488,
che1097,che,20.02649686929298,142.95969214714324,149.46336094442995,18.598356378815552,10331,
che1098,che,20.05243633350356,129.5207500264976,154.7598739677982,18.005839106597417,16577,
che1099,che,20.47443109603121,134.0721808998574,151.49671201688753,18.69563775820338,14601,
che1100,che,19.107550572578425,122.22573537903892,156.87989623404198,16.724265065164666,17801,
che1101,che,15.368246581854118,147.17506661162608,141.3181096058343,21.878635493676587,13744,
che1102,che,18.59397361721824,122.25361721823651,156.7933626475353,14.739180745197872,17340,
che1103,che,21.112779645398543,144.23706080101022,153.52473507278032,20.455282333065988,9774,
che1104,che,19.65528247974537,116.23427553530092,155.1838740596065,18.40549045138889,16581,
che1105,che,19.902557127312296,115.28531918752267,156.2468625317374,17.315016322089228,16978,
che1106,che,21.52438261660633,141.28485870780662,152.01804294676194,22.16136307639823,8438,
che1107,che,21.722578235571632,142.89275043245794,153.03056691303664,22.11039471615034,8200,
che1108,che,19.397417480298344,107.0154934950046,159.14987054937384,18.71880402230284,18184,
che1109,che,20.198744158878505,128.8262874805296,150.26633080218068,17.98578660436137,13222,
che1110,che,19.817708085847787,141.64765977666903,154.8372535043953,17.15055040785618,10734,
che1111,che,19.44557970905932,144.35434238715186,154.61087057484008,17.33209486284439,11039,
che1112,che,22.76200404346727,146.06581690674753,157.40265668435683,25.484900176901693,10157,
che1113,che,18.12108815708734,147.60691092247905,149.49130701574964,23.179586827572106,13036,
che1114,che,19.165292529252927,148.0783798379838,150.9715811581158,21.82058205820582,13494,
che1115,che,17.126949684434024,146.3771509233659,146.07060278351358,23.745027356828707,13861,
che1116,che,16.691417974183157,148.03299089822113,142.89058344110686,24.364949610795247,13301,
che1117,che,17.963284437114833,149.0666236809801,143.31994990514215,24.484481753816013,12905,
che1118,che,18.1282328588706,144.73370778677085,147.714868825007,21.90320029770211,14405,
che1119,che,18.85528822667318,146.08064240351734,152.39106008793357,21.019785051294576,13495,
che1120,che,19.11229298038944,141.14248261843716,154.15620308132955,21.30136511676253,14139,
che1121,che,19.06916978830909,145.944420245666,147.5320772093139,23.17648376538524,13444,
che1122,che,18.60020312670028,146.56223777914806,148.32311654394428,24.557776246266943,13339,
che1123,che,18.128806558006985,150.29901693938328,148.90902686605398,25.0552371193442,10089,
che1124,che,20.58303346307312,148.58341289074932,148.22293211916477,25.02264326454677,12934,
che1125,che,19.85924587070445,143.6649387852539,150.12663551933068,23.197944730530075,14197,
che1126,che,20.813846842595616,148.46033128849203,150.42970706740718,21.97417934105292,13714,
che1127,che,19.49744625528161,146.20268607512654,149.6222779402888,23.515345684171425,14002,
che1128,che,18.52262020840431,142.2873606428345,150.6234860143557,20.316483206653903,13651,
che1129,che,18.31611793280259,141.03995187334144,151.1607632798093,20.058021859398192,14331,
che1130,che,18.158550006878524,140.67607878204245,151.77841977346725,18.949190626862933,14100,
che1131,che,18.26053322125161,140.75973236700708,151.90414740261954,20.38713634969499,14811,
che1132,che,18.45927075252133,139.40281138913656,150.93769322510798,19.49445943285897,14407,
che1133,che,18.583372718475008,140.45240024306258,146.99429478090607,20.305853757342515,14818,
che1134,che,18.03339292555229,151.60552611416168,146.6943876899502,24.06142255139829,10398,
che1135,che,17.86547230142331,138.08244352353137,149.91228110678873,21.3612069861132,14227,
che1136,che,17.910427571605013,137.98049755925425,148.2193260012939,22.62306651767335,13974,
che1137,che,18.603791801983675,137.7343732366992,148.47179345713533,23.051748567416084,12969,
che1138,che,17.950071626160838,135.93843854969373,147.9206678522031,20.913604030823947,13088,
che1139,che,18.53636131666241,138.33428395599117,151.71106074478783,20.83964997073083,11324,
che1140,che,18.33445929039684,136.97939498573788,149.62141570334785,20.51743982385027,13580,
che1141,che,18.35972150211096,137.03647137249092,153.22943485667727,19.04895933634545,11233,
che1142,che,18.863541135836023,138.17575448728837,148.0999660268388,18.89332427382368,11898,
che1143,che,18.029127546943663,138.29846683979224,149.30609518577708,19.2718737514982,13065,
che1144,che,18.2946112250606,137.69435017713965,148.8081670706694,18.52570078935919,13179,
che1145,che,18.66491611962072,150.80111840505714,148.49532377015964,23.34224815625253,10123,
che1146,che,18.16186047967938,134.18955476235206,153.02304464900746,16.666666666666664,10541,
che1147,che,17.784829397892473,131.47795456580795,156.34029374011163,17.139317591569895,10925,
che1148,che,17.64418943913304,127.36418579206502,157.39113501966813,15.843905488837368,12773,
che1149,che,18.66956497310053,130.3643999943813,153.09033445238865,19.148487870657807,11996,
che1150,che,19.67198645570093,130.3208056866138,151.0979222945636,19.66662102105093,13402,
che1151,che,21.206253495764155,125.96731375250673,154.1820935023123,21.18194344024119,12485,
che1152,che,20.22217470025519,127.7786094122008,150.1674436508276,22.539668961977675,11614,
che1153,che,21.02177250727456,126.64612730117416,150.0706692596763,23.55641989208791,11122,
che1154,che,20.868229611095845,126.7350418697482,149.99480786196722,22.722473713897283,11477,
che1155,che,20.55192153951576,127.89708485609869,151.77315555047966,19.60655550479671,11580,
che1156,che,19.16461997061886,150.2618344672172,148.19982029010313,20.57963573089156,11662,
che1157,che,19.924452799785147,128.5066335437089,151.54283604135892,17.738686719484356,12141,
che1158,che,19.97463735179149,125.95169019388857,154.4866693505448,19.278469670012857,12742,
che1159,che,20.497226850749826,127.57500595096406,153.78268269459653,23.24565579623899,13832,
che1160,che,20.30057444076502,129.25760627154153,153.07704264377915,23.279043049266743,12020,
che1161,che,20.75047393666425,129.8396249220708,151.95202106950646,24.27955265468148,12955,
che1162,che,20.75353168843735,130.2159288824383,151.55562409288825,24.2803580067731,13630,
che1163,che,19.97221704269998,127.83557477158308,153.03084793958604,24.038551184038784,14131,
che1164,che,20.24430564431529,127.78175153437112,152.97969445214812,23.86022451858729,13708,
che1165,che,19.478793815857227,127.84402747949711,154.55424940029891,19.863607249161674,13114,
che1166,che,18.754049829726007,132.2916808992951,150.0198946267946,20.50740614228488,15832,
che1167,che,18.802962726983115,150.5651658348377,149.91497646101024,21.041733035998725,9535,
che1168,che,18.52111172159273,132.07402838393995,151.1385194323212,20.43581476835678,15856,
che1169,che,18.9439620394206,131.8665808583394,148.75042263802973,20.583432589234256,16400,
che1170,che,18.35834405880038,130.8696137768181,153.15503175092806,19.44092838224501,15197,
che1171,che,20.18010474697268,137.74970810955065,149.07032057911064,23.55138939853888,15099,
che1172,che,18.797082670750143,133.5052712173862,150.85737283310758,23.154092310108567,16559,
che1173,che,19.26150330430486,137.14325860045705,147.4640438103473,24.80802091697033,15342,
che1174,che,19.377435545718114,136.58035352433208,147.39705500306553,24.73007658654696,15570,
che1175,che,18.59902039991921,134.97324782872147,148.13737628761865,23.87295495859422,15820,
che1176,che,18.629060252913465,133.1302950657079,145.31112323332508,24.553434168113068,15748,
che1177,che,19.077537988813404,129.50056413087836,148.3053508413952,25.07261684710853,13138,
che1178,che,17.06774406134859,146.0411436958931,148.02149297546654,20.637749752868224,11174,
che1179,che,18.11478543907293,133.24125726722812,144.73185031225796,25.217894293081304,16216,
che1180,che,17.62756330264412,133.18817368064222,146.29417428984112,21.95572499582404,16359,
che1181,che,19.495918216477097,131.35280761228864,150.24885678378692,23.97532976375292,15067,
che1182,che,19.65831585689639,132.50394123784827,150.81540750229863,23.034804797669352,15469,
che1183,che,19.949011351153423,132.2359025997803,151.29831563529842,22.39381179055292,17870,
che1184,che,20.32138862752756,132.71757886701343,148.3688419819276,22.681034635800387,18217,
che1185,che,20.27332353174219,133.5547377780908,150.2847685034379,22.20676661941948,18459,
che1186,che,20.76360163411536,132.48181726788343,151.56521381503788,21.212425857042323,17927,
che1187,che,21.07981104368288,131.74461704499214,151.80696555262645,22.87910688062844,18457,
che1188,che,21.247192011249755,129.77276206411648,151.26728848858113,25.07075597643248,17337,
fun0000,fun,18.593972190766145,75.32854066497113,113.91220970167264,16.001448010841518,18369,
fun0001,fun,18.50573678077065,79.00137379556027,117.88628762541806,17.483206533582198,18331,
fun0002,fun,13.999265560256944,129.28850327757436,132.40922544011576,16.675070703527503,15665,
fun0003,fun,14.87256901689116,121.34100970983296,134.86839557464728,19.649957231616643,17335,
fun0004,fun,14.387837824733571,122.40538968028471,134.99582052500412,18.20156512126296,17101,
fun0005,fun,15.071714763909316,119.69603218880492,133.99593413467227,17.337830298726985,19847,
fun0006,fun,14.22236848853709,121.42433282615012,133.1240746756022,15.17019130494247,19692,
fun0007,fun,14.187727835189458,120.476472358784,132.43226815156683,13.742851409651852,20293,
fun0008,fun,13.642462106700458,121.56877768936826,132.75799369345475,15.096415485417342,17335,
fun0009,fun,14.155576587795766,116.39830635118308,136.37979576587796,15.24483188044832,17008,
fun0010,fun,14.542793435996574,119.46875068649634,131.97094747479184,14.37797939412579,15075,
fun0011,fun,14.840914164527293,119.37328384864382,138.45149198199204,13.35621535141571,17531,
fun0012,fun,16.832142788929847,118.04800695227,139.30551788681552,12.8502397005176,17021,
fun0013,fun,14.06277314698183,132.30120376354097,131.69392203467802,18.45515186698358,15455,
fun0014,fun,16.95667401490643,117.04419441342915,142.1449893593671,13.88149293328371,17156,
fun0015,fun,15.845354462383789,123.10638848519838,142.70123031594036,14.724970635663237,17068,
fun0016,fun,16.06319474364498,125.10601034037052,145.22455838000863,16.026497199482982,15799,
fun0017,fun,15.993691501551377,125.83680300748009,145.4561044378355,15.692711753118845,12969,
fun0018,fun,16.310871913889,122.6670201272458,144.3875595214277,16.377896042575326,17076,
fun0019,fun,15.74107882862142,124.57889768855328,141.18125518003498,14.0137213371397,14816,
fun0020,fun,15.646118359098075,128.20878434858056,142.34640087187464,15.729718862753812,16300,
fun0021,fun,15.498184102554037,128.56916115353658,139.97730618975638,16.15854257052553,17439,
fun0022,fun,15.282738636242128,130.2144331219726,140.34840303247398,16.085157344339773,15804,
fun0023,fun,15.146227037004484,133.6412718642876,140.50096686296914,18.23525533972049,15180,
fun0024,fun,14.3454591443715,132.36775239431114,133.65429941248837,18.4002667371834,14697,
fun0025,fun,15.198385489117934,134.11844857990954,139.96848746399115,20.24053364294555,14927,
fun0026,fun,14.473355647061414,133.1535793715456,137.5517032567767,18.728117499394447,15249,
fun0027,fun,13.85189293401471,133.84609594739135,136.39345561145663,19.35454053268893,12932,
fun0028,fun,14.000363521230812,131.51473433633922,135.54735743518182,19.42376021670556,14369,
fun0029,fun,14.094198471378876,135.96936523571438,134.25273368826603,17.87588992930439,13592,
fun0030,fun,14.215807458396556,136.06993326178406,135.199708868411,19.108594549917964,13617,
fun0031,fun,14.208700187514747,134.07770064698798,135.61724638940976,19.694015671762266,13432,
fun0032,fun,14.068443644239174,135.27504011898705,136.60924758959908,19.91206439912847,12833,
fun0033,fun,14.020639545980888,137.09598279613675,135.3297364704086,19.92441497957677,13164,
fun0034,fun,14.655359656767446,138.0280485352283,134.65873835221558,20.28558021049809,12508,
fun0035,fun,13.92111462223499,132.56603274921,133.1580120654984,17.827061189313415,14717,
fun0036,fun,14.299378208070776,137.0047434238896,136.8673788757668,18.44788493371726,12382,
fun0037,fun,14.176063777342703,139.48889389692522,135.51906418581066,17.979632942236996,11903,
fun0038,fun,14.214416188600625,138.44176156634416,136.24274338556384,18.49045294973885,11780,
fun0039,fun,15.18159791252485,133.5732790755467,138.20585859840955,19.77820576540756,10845,
fun0040,fun,14.1714670299374,136.10184554506827,138.19144692030747,18.65816872628199,10424,
fun0041,fun,14.807641832471,137.16240025342043,137.4470155220008,20.14390659647324,10974,
fun0042,fun,14.27904473085671,137.44780894617134,138.6323881728582,20.483699772554967,10799,
fun0043,fun,14.60445146888697,140.28510908705783,136.5693871898066,20.94406335033321,10096,
fun0044,fun,14.686530264279623,136.53046888320546,139.03174765558398,20.99914748508099,9836,
fun0045,fun,14.608217602103704,139.42051113485084,136.99873448927602,19.15851754458049,10580,
fun0046,fun,13.867528101691354,130.72018069124908,134.1483979409602,19.47053261897258,15907,
fun0047,fun,14.403297389133526,139.56098956346867,131.84993585520613,18.22578967442183,10013,
fun0048,fun,14.099206279057434,135.87671692976718,128.97663030988704,19.348052820449364,9805,
fun0049,fun,14.330163982111042,134.87370468676144,127.261844162455,18.11620550485401,9522,
fun0050,fun,14.142127061326848,132.62744129493123,123.33247207234592,17.56782430275857,9077,
fun0051,fun,13.956849566991004,131.29954525696326,124.56515197111044,18.794930952619787,10032,
fun0052,fun,14.27715662212526,133.42725661303518,120.7020498136533,18.975547677483863,7480,
fun0053,fun,14.471687108671413,127.8891500128656,123.12074792006176,19.802727506647223,9645,
fun0054,fun,14.438785780425944,127.35224848021257,123.3646483352792,19.453279117516807,8320,
fun0055,fun,14.851418272175268,126.51645755682712,123.74373107949674,19.40259331198488,9623,
fun0056,fun,14.56153454730491,130.4299422091375,123.71004615999708,19.708864900228985,9271,
fun0057,fun,13.969684423590026,133.07539792069187,133.36524749286963,17.804075811942223,14795,
fun0058,fun,14.6174858395761,130.20623058651563,124.59985382788231,18.340946464461904,9405,
fun0059,fun,14.63304424953188,129.40424099076904,126.60773299168883,18.96291186229099,10432,
fun0060,fun,14.675343828240218,129.44476455053675,128.04998799602154,18.911410638954624,9997,
fun0061,fun,14.894889292552408,130.78665292028737,127.81961150113736,17.770468195133127,10576,
fun0062,fun,14.395098491729078,131.34836144901212,127.65299346366302,18.80201896877745,11594,
fun0063,fun,14.413206953737062,133.09428432549893,127.59030994453022,18.327900726253787,12060,
fun0064,fun,14.478985351911398,133.28248660235798,127.20986066452303,17.271882815291175,12150,
fun0065,fun,14.484202667868663,133.41791444226897,125.8942430943896,16.9650528925387,12379,
fun0066,fun,14.548873728922642,133.01133994079032,125.23777834985198,15.557986870897157,13400,
fun0067,fun,14.383179305517862,131.8458055392878,127.15082346555442,16.05936379608336,11991,
fun0068,fun,14.03927769483077,134.74230258285232,132.82380879604048,18.016482289180704,14356,
fun0069,fun,14.246574677491775,130.03745100180822,127.26407446511573,15.93912695234281,14105,
fun0070,fun,14.531169545329568,128.2845751993401,127.12164121278776,17.044517209488337,13814,
fun0071,fun,14.58699416098487,131.85563661981922,130.2283066856126,17.119419203075932,14272,
fun0072,fun,15.30770771387635,135.36806914295397,131.78642407062196,15.269069004298323,11066,
fun0073,fun,15.210618749918083,134.15110289780992,133.67420280737625,18.09591213515249,13271,
fun0074,fun,14.888356296058957,133.95864146107016,134.5295866709388,18.0224287087472,13420,
fun0075,fun,14.839386134074145,134.44702169838038,135.06005151511064,18.130082397205776,12718,
fun0076,fun,14.143414609897349,134.37554992170607,135.32836228966272,18.244973032088087,13911,
fun0077,fun,14.451351247453196,134.94309255628596,135.28534450723356,17.329796640141467,13441,
fun0078,fun,13.772402224772668,134.3146169918484,135.0325181719196,17.590712456961242,11724,
fun0079,fun,14.275435873616477,133.95163757066308,132.55201595087854,18.24834883483817,14901,
fun0080,fun,14.182839503339377,136.14138991531064,131.48168506575473,15.665236051502148,14961,
fun0081,fun,13.86172597574192,136.40928457964043,135.11455039415668,17.635356819430218,11655,
fun0082,fun,14.185746464606074,131.96382635584524,135.53372785797114,17.149826062617457,12946,
fun0083,fun,13.926153036383973,133.3199289426936,135.22464635831304,18.75781301401408,12995,
fun0084,fun,13.955398835026235,131.62955519183555,134.79283204159245,18.37601694507293,14034,
fun0085,fun,14.112118018967331,127.21597966900144,134.24388520423977,16.269757639620654,13873,
fun0086,fun,14.089338997903518,128.52876839968496,133.53644440993443,17.73025257623321,15564,
fun0087,fun,15.337629508717042,124.53890362511052,134.5876578476048,17.447686413203655,15130,
fun0088,fun,13.89484561837817,128.7940177831276,133.82951590374853,18.648436878981613,14851,
fun0089,fun,14.644680755597433,125.77880603042132,135.12247049849688,18.069951092565173,15014,
fun0090,fun,14.101744924241508,134.8432591266914,132.64752046628053,17.331946745347473,14001,
fun0091,fun,14.681331571994717,126.6880211360634,133.8572998678996,17.391809775429326,15993,
fun0092,fun,14.120810434244136,128.0797275330908,132.66803738679465,17.395889774750366,17723,
fun0093,fun,14.34300100164556,128.2292963439937,131.86393718251412,14.375402446877011,18899,
fun0094,fun,14.244814800509827,126.4232165617396,134.468183924916,14.20184620138272,17670,
fun0095,fun,14.065444957840604,126.7920484506748,134.1878420828221,19.20971798017769,19298,
fun0096,fun,14.422041001674502,125.54345666631978,137.20945479314685,19.41477536115342,17583,
fun0097,fun,14.374432814505486,125.47023518990544,135.35035341757506,19.47141023555146,18376,
fun0098,fun,14.415645320926105,125.19920635654756,136.71741483132763,19.593188356196062,17945,
fun0099,fun,14.255197518305858,125.95377928726955,135.02886903010483,19.719043976091,19703,
fun0100,fun,14.451072040001089,125.25076768390446,137.04117865521707,19.04037247388969,18423,
fun0101,fun,14.431996599829992,135.75332516625832,131.65970798539928,16.97584879243962,13669,
fun0102,fun,14.328419732066848,126.47873112594652,136.12728168824768,16.732828531744254,19096,
fun0103,fun,13.836208352885969,126.97617081182544,135.273402158611,19.3899577663069,17875,
fun0104,fun,13.847373111123751,129.54832868816715,134.99779117608023,18.69252791839676,17808,
